ID_Pedido,ID_Cliente,Data_Pedido,Produto,Categoria,Preco_Unitario,Quantidade,Valor_Total
4162,1275,2023-09-17,Cafeteira,Casa e Cozinha,131.35,1,131.35
4163,533,2025-06-08,Cafeteira,Casa e Cozinha,116.74,1,116.74
4164,1374,2025-05-30,Tênis,Moda e Acessórios,180.7,1,180.7
4165,1375,2024-06-15,Fone de Ouvido,Eletrônicos,150.21,1,150.21
4166,259,2023-12-19,Tablet,Eletrônicos,828.37,1,828.37
4167,966,2024-11-15,Ficção Científica,Livros,36.54,2,73.08
4168,1353,2023-12-18,Liquidificador,Casa e Cozinha,86.54,1,86.54
4169,720,2023-08-28,Ficção Científica,Livros,37.02,1,37.02
4170,1469,2024-04-20,Calça Jeans,Moda e Acessórios,114.59,2,229.18
4171,899,2023-11-20,Camiseta,Moda e Acessórios,49.49,1,49.49
4172,1368,2024-09-15,Carregador Portátil,Eletrônicos,81.55,1,81.55
4173,243,2024-11-29,Romance,Livros,36.73,1,36.73
4174,1489,2024-12-03,Smartwatch,Eletrônicos,534.69,3,1604.07
4175,1498,2025-03-01,Barraca de Camping,Esportes e Lazer,256.94,3,770.82
4176,533,2024-03-20,Biografia,Livros,48.2,2,96.4
4177,1457,2025-02-04,Tablet,Eletrônicos,800.41,1,800.41
4178,1166,2023-09-03,Liquidificador,Casa e Cozinha,82.95,5,414.75
4179,1362,2024-12-02,Cafeteira,Casa e Cozinha,113.34,1,113.34
4180,1439,2025-07-24,Biografia,Livros,49.42,1,49.42
4181,307,2023-11-06,Tablet,Eletrônicos,816.81,1,816.81
4182,365,2024-09-08,Carregador Portátil,Eletrônicos,83.8,1,83.8
4183,1151,2024-03-03,Fone de Ouvido,Eletrônicos,152.67,3,458.01
4184,103,2025-04-23,Cafeteira,Casa e Cozinha,121.62,1,121.62
4185,730,2024-03-06,Óculos de Sol,Moda e Acessórios,92.95,1,92.95
4186,856,2024-10-09,Fone de Ouvido,Eletrônicos,144.25,5,721.25
4187,1338,2025-06-14,Panela de Pressão,Casa e Cozinha,156.04,2,312.08
4188,112,2025-02-06,Óculos de Sol,Moda e Acessórios,86.92,1,86.92
4189,1205,2024-04-05,Romance,Livros,33.51,1,33.51
4190,999,2023-11-22,Óculos de Sol,Moda e Acessórios,93.31,1,93.31
4191,1187,2024-06-26,Smartwatch,Eletrônicos,536.31,1,536.31
4192,330,2024-03-20,Fone de Ouvido,Eletrônicos,161.91,1,161.91
4193,121,2025-05-10,Óculos de Sol,Moda e Acessórios,91.59,1,91.59
4194,1130,2023-08-26,Autoajuda,Livros,28.11,5,140.55
4195,209,2024-11-16,Tablet,Eletrônicos,762.83,1,762.83
4196,1071,2023-12-09,Calça Jeans,Moda e Acessórios,113.14,3,339.42
4197,1420,2024-10-13,Bicicleta Ergométrica,Esportes e Lazer,722.05,1,722.05
4198,485,2024-05-20,Bolsa de Couro,Moda e Acessórios,171.04,3,513.12
4199,1399,2025-07-25,Liquidificador,Casa e Cozinha,81.47,3,244.41
4200,1163,2025-04-30,Cafeteira,Casa e Cozinha,114.37,1,114.37
4201,813,2024-12-18,Calça Jeans,Moda e Acessórios,127.06,2,254.12
4202,1278,2025-04-25,Corda de Pular,Esportes e Lazer,21.42,4,85.68
4203,382,2024-07-04,Panela de Pressão,Casa e Cozinha,159.28,1,159.28
4204,295,2024-11-18,Bicicleta Ergométrica,Esportes e Lazer,671.88,2,1343.76
4205,489,2024-03-09,Autoajuda,Livros,30.85,1,30.85
4206,1392,2025-06-22,Liquidificador,Casa e Cozinha,74.54,1,74.54
4207,1235,2025-02-16,Bicicleta Ergométrica,Esportes e Lazer,638.33,1,638.33
4208,698,2024-04-29,Smartphone,Eletrônicos,1165.47,3,3496.41
4209,173,2025-04-11,Barraca de Camping,Esportes e Lazer,234.91,1,234.91
4210,610,2025-05-02,Tablet,Eletrônicos,837.56,4,3350.24
4211,179,2023-09-29,Cafeteira,Casa e Cozinha,129.09,1,129.09
4212,1118,2025-04-23,Notebook,Eletrônicos,2280.17,1,2280.17
4213,113,2024-08-07,Smartwatch,Eletrônicos,522.97,1,522.97
4214,514,2025-02-28,Ficção Científica,Livros,43.65,1,43.65
4215,801,2024-02-20,Carregador Portátil,Eletrônicos,88.07,1,88.07
4216,288,2025-04-05,Cafeteira,Casa e Cozinha,128.24,1,128.24
4217,672,2024-08-05,Smartwatch,Eletrônicos,545.0,2,1090.0
4218,1071,2024-06-28,Óculos de Sol,Moda e Acessórios,88.15,1,88.15
4219,1187,2025-01-21,Smartwatch,Eletrônicos,481.05,1,481.05
4220,936,2024-04-19,Liquidificador,Casa e Cozinha,85.79,1,85.79
4221,1382,2025-02-01,Autoajuda,Livros,27.08,1,27.08
4222,437,2023-09-18,Tênis,Moda e Acessórios,202.67,1,202.67
4223,390,2024-03-28,Panela de Pressão,Casa e Cozinha,145.16,2,290.32
4224,722,2023-09-11,Ficção Científica,Livros,38.96,1,38.96
4225,114,2025-02-24,Jogo de Pratos,Casa e Cozinha,99.4,2,198.8
4226,1431,2025-01-07,Bola de Futebol,Esportes e Lazer,65.52,2,131.04
4227,1165,2023-08-26,Cafeteira,Casa e Cozinha,119.72,1,119.72
4228,679,2024-12-12,Corda de Pular,Esportes e Lazer,18.29,1,18.29
4229,1031,2023-11-13,Bicicleta Ergométrica,Esportes e Lazer,693.6,1,693.6
4230,551,2023-08-07,Carregador Portátil,Eletrônicos,82.81,3,248.43
4231,102,2024-01-09,Tênis,Moda e Acessórios,190.28,1,190.28
4232,590,2024-06-28,Fone de Ouvido,Eletrônicos,139.4,1,139.4
4233,323,2025-01-16,Corda de Pular,Esportes e Lazer,18.84,2,37.68
4234,737,2024-09-30,Fone de Ouvido,Eletrônicos,160.94,1,160.94
4235,610,2023-10-30,Panela de Pressão,Casa e Cozinha,155.17,1,155.17
4236,601,2023-10-12,Calça Jeans,Moda e Acessórios,116.09,1,116.09
4237,414,2025-07-24,Ficção Científica,Livros,36.81,2,73.62
4238,625,2024-05-19,Corda de Pular,Esportes e Lazer,20.95,2,41.9
4239,832,2023-09-30,Bicicleta Ergométrica,Esportes e Lazer,743.11,1,743.11
4240,346,2024-04-30,Panela de Pressão,Casa e Cozinha,139.68,3,419.04
4241,170,2024-02-24,Cafeteira,Casa e Cozinha,114.1,1,114.1
4242,1136,2025-05-14,Bicicleta Ergométrica,Esportes e Lazer,706.82,1,706.82
4243,1478,2024-07-06,Fantasia,Livros,49.33,4,197.32
4244,1338,2023-10-04,Camiseta,Moda e Acessórios,46.93,1,46.93
4245,689,2024-07-19,Calça Jeans,Moda e Acessórios,121.74,1,121.74
4246,1448,2023-11-14,Aspirador de Pó,Casa e Cozinha,303.52,1,303.52
4247,210,2024-03-06,Calça Jeans,Moda e Acessórios,110.8,1,110.8
4248,448,2024-05-13,Panela de Pressão,Casa e Cozinha,135.33,1,135.33
4249,651,2024-09-14,Panela de Pressão,Casa e Cozinha,160.18,1,160.18
4250,715,2023-10-18,Fantasia,Livros,48.86,1,48.86
4251,1403,2025-07-26,Autoajuda,Livros,27.8,1,27.8
4252,323,2024-07-27,Barraca de Camping,Esportes e Lazer,258.58,2,517.16
4253,964,2024-09-26,Óculos de Sol,Moda e Acessórios,93.6,1,93.6
4254,294,2025-01-11,Bola de Futebol,Esportes e Lazer,56.92,1,56.92
4255,377,2025-05-24,Carregador Portátil,Eletrônicos,96.72,1,96.72
4256,245,2024-03-03,Panela de Pressão,Casa e Cozinha,143.75,1,143.75
4257,669,2024-01-25,Barraca de Camping,Esportes e Lazer,225.5,4,902.0
4258,377,2024-10-12,Aspirador de Pó,Casa e Cozinha,307.17,1,307.17
4259,626,2024-01-01,Bola de Futebol,Esportes e Lazer,63.25,1,63.25
4260,138,2024-03-06,Corda de Pular,Esportes e Lazer,21.03,1,21.03
4261,230,2023-08-28,Corda de Pular,Esportes e Lazer,19.37,2,38.74
4262,650,2025-04-26,Autoajuda,Livros,28.79,1,28.79
4263,472,2024-12-24,Camiseta,Moda e Acessórios,52.35,1,52.35
4264,318,2024-01-05,Cafeteira,Casa e Cozinha,129.81,2,259.62
4265,641,2024-02-15,Jogo de Pratos,Casa e Cozinha,100.3,4,401.2
4266,812,2024-02-14,Panela de Pressão,Casa e Cozinha,138.6,2,277.2
4267,1199,2024-07-16,Camiseta,Moda e Acessórios,48.39,1,48.39
4268,660,2024-03-08,Smartwatch,Eletrônicos,513.81,2,1027.62
4269,725,2024-08-21,Ficção Científica,Livros,36.01,2,72.02
4270,889,2024-08-06,Cafeteira,Casa e Cozinha,118.03,2,236.06
4271,306,2024-03-23,Camiseta,Moda e Acessórios,54.37,1,54.37
4272,295,2024-04-22,Carregador Portátil,Eletrônicos,83.57,1,83.57
4273,647,2024-01-07,Camiseta,Moda e Acessórios,53.85,1,53.85
4274,857,2024-08-30,Bicicleta Ergométrica,Esportes e Lazer,736.02,1,736.02
4275,1258,2024-04-13,Tênis,Moda e Acessórios,181.82,3,545.46
4276,306,2025-03-13,Barraca de Camping,Esportes e Lazer,235.62,1,235.62
4277,341,2024-01-27,Tênis,Moda e Acessórios,204.29,1,204.29
4278,1322,2023-08-19,Barraca de Camping,Esportes e Lazer,264.44,2,528.88
4279,287,2024-04-04,Ficção Científica,Livros,38.99,1,38.99
4280,506,2024-06-16,Biografia,Livros,53.88,1,53.88
4281,1046,2025-05-13,Jogo de Pratos,Casa e Cozinha,99.08,3,297.24
4282,231,2024-07-30,Corda de Pular,Esportes e Lazer,18.38,1,18.38
4283,903,2024-10-21,Jogo de Pratos,Casa e Cozinha,93.85,4,375.4
4284,783,2024-07-27,Bola de Futebol,Esportes e Lazer,57.79,1,57.79
4285,627,2024-08-31,Óculos de Sol,Moda e Acessórios,91.93,1,91.93
4286,892,2024-09-20,Cafeteira,Casa e Cozinha,109.19,2,218.38
4287,554,2024-05-27,Panela de Pressão,Casa e Cozinha,159.06,1,159.06
4288,528,2025-03-19,Carregador Portátil,Eletrônicos,85.13,1,85.13
4289,936,2024-04-04,Jogo de Pratos,Casa e Cozinha,102.18,2,204.36
4290,535,2024-05-16,Smartphone,Eletrônicos,1115.26,1,1115.26
4291,1096,2024-11-14,Corda de Pular,Esportes e Lazer,19.9,1,19.9
4292,765,2024-05-27,Panela de Pressão,Casa e Cozinha,151.61,1,151.61
4293,517,2024-05-18,Camiseta,Moda e Acessórios,50.36,1,50.36
4294,962,2024-04-23,Camiseta,Moda e Acessórios,51.62,2,103.24
4295,1348,2025-02-01,Smartwatch,Eletrônicos,486.08,1,486.08
4296,915,2024-07-19,Barraca de Camping,Esportes e Lazer,255.7,1,255.7
4297,1347,2025-03-17,Autoajuda,Livros,28.45,4,113.8
4298,1353,2025-04-21,Fantasia,Livros,48.7,1,48.7
4299,671,2023-12-12,Calça Jeans,Moda e Acessórios,112.82,1,112.82
4300,412,2024-03-06,Fantasia,Livros,41.73,3,125.19
4301,1335,2024-06-04,Fantasia,Livros,48.17,1,48.17
4302,345,2023-10-01,Biografia,Livros,48.79,1,48.79
4303,908,2024-05-26,Autoajuda,Livros,27.53,1,27.53
4304,549,2024-01-22,Ficção Científica,Livros,39.01,1,39.01
4305,305,2024-07-03,Romance,Livros,36.6,3,109.8
4306,847,2023-08-26,Camiseta,Moda e Acessórios,51.32,1,51.32
4307,448,2023-11-09,Barraca de Camping,Esportes e Lazer,228.58,1,228.58
4308,886,2024-09-08,Notebook,Eletrônicos,2612.13,1,2612.13
4309,558,2024-01-15,Corda de Pular,Esportes e Lazer,21.2,1,21.2
4310,131,2025-07-11,Bolsa de Couro,Moda e Acessórios,178.37,1,178.37
4311,836,2024-04-09,Panela de Pressão,Casa e Cozinha,164.44,2,328.88
4312,1324,2023-09-18,Aspirador de Pó,Casa e Cozinha,319.71,2,639.42
4313,829,2025-07-16,Calça Jeans,Moda e Acessórios,119.51,2,239.02
4314,181,2024-02-18,Notebook,Eletrônicos,2451.17,1,2451.17
4315,422,2024-10-11,Notebook,Eletrônicos,2388.22,1,2388.22
4316,643,2025-01-13,Smartwatch,Eletrônicos,457.51,1,457.51
4317,884,2024-01-20,Bola de Futebol,Esportes e Lazer,61.86,1,61.86
4318,971,2024-02-24,Tênis,Moda e Acessórios,208.36,3,625.08
4319,1189,2024-11-13,Tablet,Eletrônicos,725.08,1,725.08
4320,1351,2024-06-28,Notebook,Eletrônicos,2661.86,1,2661.86
4321,286,2025-04-19,Fantasia,Livros,47.35,1,47.35
4322,1204,2024-02-07,Biografia,Livros,53.04,1,53.04
4323,240,2025-06-28,Romance,Livros,38.0,1,38.0
4324,678,2024-04-02,Cafeteira,Casa e Cozinha,109.32,2,218.64
4325,909,2024-06-20,Panela de Pressão,Casa e Cozinha,146.35,3,439.05
4326,128,2023-10-04,Smartphone,Eletrônicos,1253.45,1,1253.45
4327,859,2024-03-27,Calça Jeans,Moda e Acessórios,110.57,1,110.57
4328,236,2024-03-26,Carregador Portátil,Eletrônicos,92.59,1,92.59
4329,1348,2025-01-09,Camiseta,Moda e Acessórios,49.88,1,49.88
4330,1200,2025-04-06,Barraca de Camping,Esportes e Lazer,271.87,1,271.87
4331,115,2024-04-05,Fone de Ouvido,Eletrônicos,136.36,1,136.36
4332,619,2023-10-14,Óculos de Sol,Moda e Acessórios,95.17,3,285.51
4333,128,2023-08-25,Corda de Pular,Esportes e Lazer,19.51,1,19.51
4334,1128,2024-09-16,Panela de Pressão,Casa e Cozinha,135.46,1,135.46
4335,1383,2024-12-22,Tablet,Eletrônicos,794.45,1,794.45
4336,898,2024-04-17,Tablet,Eletrônicos,752.75,3,2258.25
4337,1328,2025-07-26,Carregador Portátil,Eletrônicos,81.75,1,81.75
4338,288,2023-09-04,Fantasia,Livros,42.97,2,85.94
4339,557,2024-03-09,Ficção Científica,Livros,40.2,1,40.2
4340,967,2025-05-05,Ficção Científica,Livros,36.73,1,36.73
4341,222,2025-03-07,Fantasia,Livros,45.21,1,45.21
4342,791,2024-12-01,Notebook,Eletrônicos,2397.53,1,2397.53
4343,1461,2024-08-27,Jogo de Pratos,Casa e Cozinha,106.32,1,106.32
4344,482,2024-09-23,Biografia,Livros,52.05,2,104.1
4345,1322,2024-06-18,Bicicleta Ergométrica,Esportes e Lazer,700.69,2,1401.38
4346,1294,2023-11-27,Carregador Portátil,Eletrônicos,85.61,1,85.61
4347,1024,2025-05-17,Barraca de Camping,Esportes e Lazer,229.82,1,229.82
4348,1084,2025-07-12,Panela de Pressão,Casa e Cozinha,156.15,1,156.15
4349,1185,2025-06-16,Óculos de Sol,Moda e Acessórios,87.55,1,87.55
4350,1361,2025-07-25,Tablet,Eletrônicos,794.68,1,794.68
4351,1078,2025-02-06,Smartphone,Eletrônicos,1258.98,1,1258.98
4352,1252,2023-09-24,Bola de Futebol,Esportes e Lazer,60.97,1,60.97
4353,746,2024-05-04,Aspirador de Pó,Casa e Cozinha,328.84,1,328.84
4354,603,2024-11-08,Camiseta,Moda e Acessórios,46.09,3,138.27
4355,869,2025-03-17,Panela de Pressão,Casa e Cozinha,155.16,1,155.16
4356,1496,2024-04-18,Cafeteira,Casa e Cozinha,121.06,3,363.18
4357,380,2024-06-14,Carregador Portátil,Eletrônicos,91.59,3,274.77
4358,1081,2025-05-12,Aspirador de Pó,Casa e Cozinha,275.65,1,275.65
4359,994,2024-03-30,Romance,Livros,34.28,1,34.28
4360,456,2023-11-26,Panela de Pressão,Casa e Cozinha,153.01,1,153.01
4361,1134,2024-08-05,Camiseta,Moda e Acessórios,54.92,1,54.92
4362,1280,2024-05-31,Carregador Portátil,Eletrônicos,85.62,2,171.24
4363,870,2024-01-26,Smartphone,Eletrônicos,1168.35,1,1168.35
4364,1211,2025-03-11,Cafeteira,Casa e Cozinha,120.75,1,120.75
4365,963,2024-07-14,Bola de Futebol,Esportes e Lazer,62.33,1,62.33
4366,1399,2025-07-17,Autoajuda,Livros,28.54,5,142.7
4367,992,2025-07-27,Autoajuda,Livros,30.11,1,30.11
4368,701,2023-11-06,Notebook,Eletrônicos,2376.88,2,4753.76
4369,224,2024-11-10,Bicicleta Ergométrica,Esportes e Lazer,745.32,1,745.32
4370,1472,2024-08-28,Bolsa de Couro,Moda e Acessórios,192.06,1,192.06
4371,397,2023-10-25,Calça Jeans,Moda e Acessórios,124.3,1,124.3
4372,580,2023-12-11,Tablet,Eletrônicos,736.94,2,1473.88
4373,882,2024-03-25,Ficção Científica,Livros,40.34,5,201.7
4374,1288,2024-11-23,Aspirador de Pó,Casa e Cozinha,286.34,2,572.68
4375,297,2025-06-28,Barraca de Camping,Esportes e Lazer,269.43,5,1347.15
4376,924,2024-11-30,Tablet,Eletrônicos,831.93,1,831.93
4377,283,2024-06-29,Aspirador de Pó,Casa e Cozinha,292.95,4,1171.8
4378,544,2024-11-29,Carregador Portátil,Eletrônicos,92.19,1,92.19
4379,306,2023-12-26,Bola de Futebol,Esportes e Lazer,56.84,3,170.52
4380,187,2024-12-11,Bicicleta Ergométrica,Esportes e Lazer,654.48,2,1308.96
4381,1498,2024-01-18,Ficção Científica,Livros,39.98,1,39.98
4382,705,2024-04-21,Ficção Científica,Livros,36.38,1,36.38
4383,1473,2024-01-06,Panela de Pressão,Casa e Cozinha,157.23,3,471.69
4384,163,2024-11-24,Tênis,Moda e Acessórios,206.95,1,206.95
4385,131,2025-01-27,Bicicleta Ergométrica,Esportes e Lazer,753.79,2,1507.58
4386,664,2024-05-18,Bicicleta Ergométrica,Esportes e Lazer,678.83,5,3394.15
4387,759,2024-01-12,Tablet,Eletrônicos,720.17,1,720.17
4388,941,2025-02-27,Tablet,Eletrônicos,784.59,1,784.59
4389,147,2024-11-24,Bola de Futebol,Esportes e Lazer,56.85,3,170.55
4390,1419,2024-02-16,Romance,Livros,35.81,1,35.81
4391,332,2023-09-09,Fantasia,Livros,47.92,1,47.92
4392,906,2024-11-29,Cafeteira,Casa e Cozinha,119.01,2,238.02
4393,1399,2024-08-28,Cafeteira,Casa e Cozinha,109.69,1,109.69
4394,1341,2024-07-18,Cafeteira,Casa e Cozinha,120.74,5,603.7
4395,586,2024-12-21,Jogo de Pratos,Casa e Cozinha,92.6,1,92.6
4396,837,2024-06-13,Tablet,Eletrônicos,870.95,5,4354.75
4397,1417,2024-02-26,Cafeteira,Casa e Cozinha,115.49,1,115.49
4398,486,2024-10-10,Bolsa de Couro,Moda e Acessórios,187.97,1,187.97
4399,142,2025-04-10,Romance,Livros,32.53,1,32.53
4400,110,2025-01-09,Aspirador de Pó,Casa e Cozinha,272.28,1,272.28
4401,1172,2023-11-26,Tablet,Eletrônicos,805.88,4,3223.52
4402,514,2023-11-26,Autoajuda,Livros,27.77,1,27.77
4403,1156,2024-01-25,Cafeteira,Casa e Cozinha,118.38,4,473.52
4404,1271,2024-11-25,Ficção Científica,Livros,38.1,1,38.1
4405,1003,2024-05-10,Bolsa de Couro,Moda e Acessórios,163.13,1,163.13
4406,590,2024-12-21,Autoajuda,Livros,31.13,1,31.13
4407,507,2024-07-08,Cafeteira,Casa e Cozinha,125.65,1,125.65
4408,836,2023-10-30,Camiseta,Moda e Acessórios,46.66,1,46.66
4409,830,2023-10-09,Ficção Científica,Livros,40.37,1,40.37
4410,741,2023-09-01,Tênis,Moda e Acessórios,184.61,1,184.61
4411,960,2024-08-21,Smartwatch,Eletrônicos,538.84,3,1616.52
4412,931,2023-08-16,Aspirador de Pó,Casa e Cozinha,319.05,2,638.1
4413,891,2023-11-29,Bola de Futebol,Esportes e Lazer,56.52,4,226.08
4414,1297,2025-03-21,Bolsa de Couro,Moda e Acessórios,173.28,1,173.28
4415,764,2024-08-02,Liquidificador,Casa e Cozinha,86.66,2,173.32
4416,1226,2025-02-19,Smartphone,Eletrônicos,1234.06,2,2468.12
4417,907,2024-06-21,Óculos de Sol,Moda e Acessórios,94.54,4,378.16
4418,275,2023-10-03,Corda de Pular,Esportes e Lazer,20.25,3,60.75
4419,1360,2023-10-30,Camiseta,Moda e Acessórios,48.68,1,48.68
4420,737,2025-04-23,Corda de Pular,Esportes e Lazer,18.25,1,18.25
4421,384,2024-11-01,Bicicleta Ergométrica,Esportes e Lazer,630.66,1,630.66
4422,455,2023-11-29,Jogo de Pratos,Casa e Cozinha,103.67,1,103.67
4423,581,2024-06-09,Corda de Pular,Esportes e Lazer,20.8,1,20.8
4424,866,2024-10-27,Fone de Ouvido,Eletrônicos,164.5,1,164.5
4425,262,2025-02-21,Corda de Pular,Esportes e Lazer,20.28,5,101.4
4426,412,2025-04-11,Aspirador de Pó,Casa e Cozinha,328.74,1,328.74
4427,1161,2024-12-27,Biografia,Livros,46.28,1,46.28
4428,315,2024-07-18,Bicicleta Ergométrica,Esportes e Lazer,665.59,1,665.59
4429,1245,2024-03-24,Bicicleta Ergométrica,Esportes e Lazer,696.3,1,696.3
4430,229,2024-02-01,Barraca de Camping,Esportes e Lazer,258.04,2,516.08
4431,664,2024-01-30,Notebook,Eletrônicos,2607.88,5,13039.4
4432,441,2023-11-24,Smartwatch,Eletrônicos,503.38,1,503.38
4433,290,2024-07-18,Tablet,Eletrônicos,815.04,1,815.04
4434,1074,2025-06-05,Liquidificador,Casa e Cozinha,87.38,4,349.52
4435,946,2025-01-11,Biografia,Livros,46.79,4,187.16
4436,1087,2023-09-12,Óculos de Sol,Moda e Acessórios,90.21,2,180.42
4437,401,2024-05-30,Cafeteira,Casa e Cozinha,109.02,2,218.04
4438,132,2023-08-15,Notebook,Eletrônicos,2543.44,1,2543.44
4439,1157,2024-11-16,Romance,Livros,33.46,1,33.46
4440,210,2025-01-30,Romance,Livros,37.71,1,37.71
4441,527,2024-09-01,Autoajuda,Livros,32.61,1,32.61
4442,688,2024-07-25,Autoajuda,Livros,28.06,1,28.06
4443,1131,2024-10-02,Calça Jeans,Moda e Acessórios,112.38,1,112.38
4444,531,2024-08-14,Biografia,Livros,47.32,3,141.96
4445,753,2024-01-14,Ficção Científica,Livros,43.66,3,130.98
4446,1375,2023-10-19,Fone de Ouvido,Eletrônicos,137.76,1,137.76
4447,398,2025-02-22,Panela de Pressão,Casa e Cozinha,137.52,5,687.6
4448,874,2024-11-13,Biografia,Livros,50.53,1,50.53
4449,721,2025-01-18,Tênis,Moda e Acessórios,189.35,2,378.7
4450,1353,2025-04-19,Camiseta,Moda e Acessórios,50.8,1,50.8
4451,1347,2025-07-23,Smartphone,Eletrônicos,1235.86,1,1235.86
4452,243,2025-02-04,Fone de Ouvido,Eletrônicos,146.77,1,146.77
4453,1086,2025-01-20,Romance,Livros,37.47,2,74.94
4454,423,2024-11-03,Jogo de Pratos,Casa e Cozinha,94.22,1,94.22
4455,1458,2024-09-01,Panela de Pressão,Casa e Cozinha,160.4,1,160.4
4456,218,2024-10-15,Aspirador de Pó,Casa e Cozinha,309.91,1,309.91
4457,1293,2024-03-14,Camiseta,Moda e Acessórios,47.51,1,47.51
4458,678,2024-02-08,Panela de Pressão,Casa e Cozinha,153.35,2,306.7
4459,800,2024-10-18,Liquidificador,Casa e Cozinha,84.19,1,84.19
4460,250,2024-09-07,Óculos de Sol,Moda e Acessórios,86.3,4,345.2
4461,878,2023-09-18,Barraca de Camping,Esportes e Lazer,245.9,1,245.9
4462,380,2025-01-17,Aspirador de Pó,Casa e Cozinha,307.51,1,307.51
4463,130,2023-11-02,Liquidificador,Casa e Cozinha,86.45,1,86.45
4464,863,2025-06-12,Corda de Pular,Esportes e Lazer,21.72,1,21.72
4465,399,2024-01-06,Autoajuda,Livros,30.34,1,30.34
4466,233,2023-11-08,Cafeteira,Casa e Cozinha,128.98,1,128.98
4467,1474,2024-10-24,Notebook,Eletrônicos,2381.56,1,2381.56
4468,1337,2024-03-25,Jogo de Pratos,Casa e Cozinha,108.44,1,108.44
4469,1311,2024-05-30,Bola de Futebol,Esportes e Lazer,63.17,1,63.17
4470,433,2024-02-04,Autoajuda,Livros,32.96,5,164.8
4471,944,2023-09-04,Fantasia,Livros,47.21,1,47.21
4472,358,2025-01-24,Calça Jeans,Moda e Acessórios,129.02,2,258.04
4473,984,2024-09-10,Romance,Livros,36.49,5,182.45
4474,405,2023-12-12,Tênis,Moda e Acessórios,186.39,1,186.39
4475,1066,2024-08-16,Bicicleta Ergométrica,Esportes e Lazer,646.54,1,646.54
4476,1263,2024-11-03,Cafeteira,Casa e Cozinha,119.57,1,119.57
4477,1465,2023-09-18,Smartwatch,Eletrônicos,525.59,2,1051.18
4478,649,2025-02-21,Smartphone,Eletrônicos,1142.96,2,2285.92
4479,197,2024-01-04,Barraca de Camping,Esportes e Lazer,229.47,2,458.94
4480,1174,2024-11-02,Fone de Ouvido,Eletrônicos,145.67,3,437.01
4481,1177,2025-05-29,Corda de Pular,Esportes e Lazer,21.96,4,87.84
4482,835,2024-04-01,Ficção Científica,Livros,37.7,4,150.8
4483,1092,2024-06-25,Tablet,Eletrônicos,723.02,1,723.02
4484,660,2025-05-31,Corda de Pular,Esportes e Lazer,20.48,2,40.96
4485,957,2024-11-16,Aspirador de Pó,Casa e Cozinha,291.83,2,583.66
4486,232,2024-08-22,Cafeteira,Casa e Cozinha,109.52,2,219.04
4487,105,2025-04-01,Aspirador de Pó,Casa e Cozinha,302.02,3,906.06
4488,922,2023-09-06,Fantasia,Livros,40.86,2,81.72
4489,520,2024-12-07,Barraca de Camping,Esportes e Lazer,225.61,2,451.22
4490,260,2025-04-15,Carregador Portátil,Eletrônicos,87.31,1,87.31
4491,1251,2025-01-09,Biografia,Livros,51.85,4,207.4
4492,618,2025-05-20,Bola de Futebol,Esportes e Lazer,57.88,1,57.88
4493,1319,2025-05-01,Aspirador de Pó,Casa e Cozinha,274.05,1,274.05
4494,1086,2023-10-04,Óculos de Sol,Moda e Acessórios,90.88,1,90.88
4495,182,2023-12-20,Notebook,Eletrônicos,2557.25,1,2557.25
4496,253,2024-02-15,Fantasia,Livros,41.26,1,41.26
4497,1395,2025-02-19,Fantasia,Livros,47.47,5,237.35
4498,235,2024-03-20,Notebook,Eletrônicos,2699.54,5,13497.7
4499,642,2025-02-17,Tênis,Moda e Acessórios,195.4,1,195.4
4500,1440,2023-10-13,Tênis,Moda e Acessórios,186.46,2,372.92
4501,759,2025-02-15,Biografia,Livros,51.4,1,51.4
